Column1,Column2,Column3,Column4
6536.000278,LW2GenServer,Offshift,0
6536.000278,LWDevGenServer,Offshift,0
6540.000278,LW1GenServer,Idle,0
6540.000278,LW2GenServer,Idle,0
6540.000278,LWDevGenServer,Idle,0
6544.000278,LW1GenServer,Offshift,0
6544.000278,LW2GenServer,Offshift,0
6544.000278,LWDevGenServer,Offshift,0
6548.000278,LW1GenServer,Idle,0
6548.000278,LW2GenServer,Idle,0
6548.000278,LWDevGenServer,Idle,0
6552.000278,LW1GenServer,Offshift,0
6552.000278,LW2GenServer,Offshift,0
6552.000278,LWDevGenServer,Offshift,0
6556.000278,LW1GenServer,Busy,0
6556.000278,LW2GenServer,Busy,0
6556.000278,LWDevGenServer,Busy,0
6560.000278,LW1GenServer,Offshift,0
6560.000278,LW2GenServer,Offshift,0
6560.000278,LWDevGenServer,Offshift,0
6564.000278,LW1GenServer,Busy,0
6564.000278,LW2GenServer,Busy,0
6564.000278,LWDevGenServer,Busy,0
6568.000278,LW1GenServer,Offshift,0
6568.000278,LW2GenServer,Offshift,0
6568.000278,LWDevGenServer,Offshift,0
6572.000278,LW1GenServer,Busy,0
6572.000278,LW2GenServer,Busy,0
6572.000278,LWDevGenServer,Busy,0
6576.000278,LW1GenServer,Offshift,0
6576.000278,LW2GenServer,Offshift,0
6576.000278,LWDevGenServer,Offshift,0
6580.000278,LW1GenServer,Busy,0
6580.000278,LW2GenServer,Busy,0
6580.000278,LWDevGenServer,Busy,0
6584.000278,LW1GenServer,Offshift,0
6584.000278,LW2GenServer,Offshift,0
6584.000278,LWDevGenServer,Offshift,0
6588.000278,LW1GenServer,Busy,0
6588.000278,LW2GenServer,Busy,0
6588.000278,LWDevGenServer,Busy,0
6588.387758,CPPWorkSchedule,FailedBusy,1
6592.000278,LW1GenServer,Offshift,0
6592.000278,LW2GenServer,Offshift,0
6592.000278,LWDevGenServer,Offshift,0
6596.000278,LW1GenServer,Busy,0
6596.000278,LW2GenServer,Busy,0
6596.000278,LWDevGenServer,Busy,0
6600.000278,LW1GenServer,Offshift,0
6600.000278,LW2GenServer,Offshift,0
6600.000278,LWDevGenServer,Offshift,0
6604.000278,LW1GenServer,Busy,0
6604.000278,LW2GenServer,Busy,0
6604.000278,LWDevGenServer,Busy,0
6605.587442,CPPWorkSchedule,Busy,0
6608.000278,LW1GenServer,Offshift,0
6608.000278,LW2GenServer,Offshift,0
6608.000278,LWDevGenServer,Offshift,0
6612.000278,LW1GenServer,Busy,0
6612.000278,LW2GenServer,Busy,0
6612.000278,LWDevGenServer,Busy,0
6616.000278,LW1GenServer,Offshift,0
6616.000278,LW2GenServer,Offshift,0
6616.000278,LWDevGenServer,Offshift,0
6620.000278,LW1GenServer,Busy,0
6620.000278,LW2GenServer,Busy,0
6620.000278,LWDevGenServer,Busy,0
6624.000278,LW1GenServer,Offshift,0
6624.000278,LW2GenServer,Offshift,0
6624.000278,LWDevGenServer,Offshift,0
6628.000278,LW1GenServer,Busy,0
6628.000278,LW2GenServer,Busy,0
6628.000278,LWDevGenServer,Busy,0
6632.000278,LW1GenServer,Offshift,0
6632.000278,LW2GenServer,Offshift,0
6632.000278,LWDevGenServer,Offshift,0
6636.000278,LW1GenServer,Busy,0
6636.000278,LW2GenServer,Busy,0
6636.000278,LWDevGenServer,Busy,0
6640.000278,LW1GenServer,Offshift,0
6640.000278,LW2GenServer,Offshift,0
6640.000278,LWDevGenServer,Offshift,0
6644.000278,LW1GenServer,Busy,0
6644.000278,LW2GenServer,Busy,0
6644.000278,LWDevGenServer,Busy,0
6648.000278,LW1GenServer,Offshift,0
6648.000278,LW2GenServer,Offshift,0
6648.000278,LWDevGenServer,Offshift,0
6652.000278,LW1GenServer,Busy,0
6652.000278,LW2GenServer,Busy,0
6652.000278,LWDevGenServer,Busy,0
6656.000278,LW1GenServer,Offshift,0
6656.000278,LW2GenServer,Offshift,0
6656.000278,LWDevGenServer,Offshift,0
6660.000278,LW1GenServer,Busy,0
6660.000278,LW2GenServer,Busy,0
6660.000278,LWDevGenServer,Busy,0
6664.000278,LW1GenServer,Offshift,0
6664.000278,LW2GenServer,Offshift,0
6664.000278,LWDevGenServer,Offshift,0
6668.000278,LW1GenServer,Busy,0
6668.000278,LW2GenServer,Busy,0
6668.000278,LWDevGenServer,Busy,0
6672.000278,LW1GenServer,Offshift,0
6672.000278,LW2GenServer,Offshift,0
6672.000278,LWDevGenServer,Offshift,0
6676.000278,LW1GenServer,Busy,0
6676.000278,LW2GenServer,Busy,0
6676.000278,LWDevGenServer,Busy,0
6680.000278,LW1GenServer,Offshift,0
6680.000278,LW2GenServer,Offshift,0
6680.000278,LWDevGenServer,Offshift,0
6684.000278,LW1GenServer,Busy,0
6684.000278,LW2GenServer,Busy,0
6684.000278,LWDevGenServer,Busy,0
6688.000278,LW1GenServer,Offshift,0
6688.000278,LW2GenServer,Offshift,0
6688.000278,LWDevGenServer,Offshift,0
6692.000278,LW1GenServer,Busy,0
6692.000278,LW2GenServer,Busy,0
6692.000278,LWDevGenServer,Busy,0
6696.000278,LW1GenServer,Offshift,0
6696.000278,LW2GenServer,Offshift,0
6696.000278,LWDevGenServer,Offshift,0
6700.000278,LW1GenServer,Busy,0
6700.000278,LW2GenServer,Busy,0
6700.000278,LWDevGenServer,Busy,0
6704.000278,LW1GenServer,Offshift,0
6704.000278,LW2GenServer,Offshift,0
6704.000278,LWDevGenServer,Offshift,0
6708.000278,LW1GenServer,Busy,0
6708.000278,LW2GenServer,Busy,0
6708.000278,LWDevGenServer,Busy,0
6712.000278,LW1GenServer,Offshift,0
6712.000278,LW2GenServer,Offshift,0
6712.000278,LWDevGenServer,Offshift,0
6716.000278,LW1GenServer,Busy,0
6716.000278,LW2GenServer,Busy,0
6716.000278,LWDevGenServer,Busy,0
6720.000278,LW1GenServer,Offshift,0
6720.000278,LW2GenServer,Offshift,0
6720.000278,LWDevGenServer,Offshift,0
6724.000278,LW1GenServer,Busy,0
6724.000278,LW2GenServer,Busy,0
6724.000278,LWDevGenServer,Busy,0
6728.000278,LW1GenServer,Offshift,0
6728.000278,LW2GenServer,Offshift,0
6728.000278,LWDevGenServer,Offshift,0
6732.000278,LW1GenServer,Busy,0
6732.000278,LW2GenServer,Busy,0
6732.000278,LWDevGenServer,Busy,0
6736.000278,LW1GenServer,Offshift,0
6736.000278,LW2GenServer,Offshift,0
6736.000278,LWDevGenServer,Offshift,0
6740.000278,LW1GenServer,Busy,0
6740.000278,LW2GenServer,Busy,0
6740.000278,LWDevGenServer,Busy,0
6744.000278,LW1GenServer,Offshift,0
6744.000278,LW2GenServer,Offshift,0
6744.000278,LWDevGenServer,Offshift,0
6748.000278,LW1GenServer,Busy,0
6748.000278,LW2GenServer,Busy,0
6748.000278,LWDevGenServer,Busy,0
6752.000278,LW1GenServer,Offshift,0
6752.000278,LW2GenServer,Offshift,0
6752.000278,LWDevGenServer,Offshift,0
6756.000278,LW1GenServer,Busy,0
6756.000278,LW2GenServer,Busy,0
6756.000278,LWDevGenServer,Busy,0
6757.24237,TrainLoadStation,Failed,0
6758.140912,TrainLoadStation,Busy,0
6760.000278,LW1GenServer,Offshift,0
6760.000278,LW2GenServer,Offshift,0
6760.000278,LWDevGenServer,Offshift,0
6764.000278,LW1GenServer,Busy,0
6764.000278,LW2GenServer,Busy,0
6764.000278,LWDevGenServer,Busy,0
6768.000278,LW1GenServer,Offshift,0
6768.000278,LW2GenServer,Offshift,0
6768.000278,LWDevGenServer,Offshift,0
6772.000278,LW1GenServer,Busy,0
6772.000278,LW2GenServer,Busy,0
6772.000278,LWDevGenServer,Busy,0
6776.000278,LW1GenServer,Offshift,0
6776.000278,LW2GenServer,Offshift,0
6776.000278,LWDevGenServer,Offshift,0
6780.000278,LW1GenServer,Busy,0
6780.000278,LW2GenServer,Busy,0
6780.000278,LWDevGenServer,Busy,0
6784.000278,LW1GenServer,Offshift,0
6784.000278,LW2GenServer,Offshift,0
6784.000278,LWDevGenServer,Offshift,0
6788.000278,LW1GenServer,Busy,0
6788.000278,LW2GenServer,Busy,0
6788.000278,LWDevGenServer,Busy,0
6792.000278,LW1GenServer,Offshift,0
6792.000278,LW2GenServer,Offshift,0
6792.000278,LWDevGenServer,Offshift,0
6796.000278,LW1GenServer,Busy,0
6796.000278,LW2GenServer,Busy,0
6796.000278,LWDevGenServer,Busy,0
6800.000278,LW1GenServer,Offshift,0
6800.000278,LW2GenServer,Offshift,0
6800.000278,LWDevGenServer,Offshift,0
6804.000278,LW1GenServer,Busy,0
6804.000278,LW2GenServer,Busy,0
6804.000278,LWDevGenServer,Busy,0
6808.000278,LW1GenServer,Offshift,0
6808.000278,LW2GenServer,Offshift,0
6808.000278,LWDevGenServer,Offshift,0
6812.000278,LW1GenServer,Busy,0
6812.000278,LW2GenServer,Busy,0
6812.000278,LWDevGenServer,Busy,0
6816.000278,LW1GenServer,Offshift,0
6816.000278,LW2GenServer,Offshift,0
6816.000278,LWDevGenServer,Offshift,0
6820.000278,LW1GenServer,Busy,0
6820.000278,LW2GenServer,Busy,0
6820.000278,LWDevGenServer,Busy,0
6824.000278,LW1GenServer,Offshift,0
6824.000278,LW2GenServer,Offshift,0
6824.000278,LWDevGenServer,Offshift,0
6828.000278,LW1GenServer,Busy,0
6828.000278,LW2GenServer,Busy,0
6828.000278,LWDevGenServer,Busy,0
6832.000278,LW1GenServer,Offshift,0
6832.000278,LW2GenServer,Offshift,0
6832.000278,LWDevGenServer,Offshift,0
6836.000278,LW1GenServer,Busy,0
6836.000278,LW2GenServer,Busy,0
6836.000278,LWDevGenServer,Busy,0
6836.918553,CPPWorkSchedule,FailedBusy,1
6840.000278,LW1GenServer,Offshift,0
6840.000278,LW2GenServer,Offshift,0
6840.000278,LWDevGenServer,Offshift,0
6844.000278,LW1GenServer,Busy,0
6844.000278,LW2GenServer,Busy,0
6844.000278,LWDevGenServer,Busy,0
6847.970199,CPPWorkSchedule,Busy,0
6848.000278,LW1GenServer,Offshift,0
6848.000278,LW2GenServer,Offshift,0
6848.000278,LWDevGenServer,Offshift,0
6852.000278,LW1GenServer,Busy,0
6852.000278,LW2GenServer,Busy,0
6852.000278,LWDevGenServer,Busy,0
6856.000278,LW1GenServer,Offshift,0
6856.000278,LW2GenServer,Offshift,0
6856.000278,LWDevGenServer,Offshift,0
6860.000278,LW1GenServer,Busy,0
6860.000278,LW2GenServer,Busy,0
6860.000278,LWDevGenServer,Busy,0
6864.000278,LW1GenServer,Offshift,0
6864.000278,LW2GenServer,Offshift,0
6864.000278,LWDevGenServer,Offshift,0
6868.000278,LW1GenServer,Busy,0
6868.000278,LW2GenServer,Busy,0
6868.000278,LWDevGenServer,Busy,0
6872.000278,LW1GenServer,Offshift,0
6872.000278,LW2GenServer,Offshift,0
6872.000278,LWDevGenServer,Offshift,0
6876.000278,LW1GenServer,Busy,0
6876.000278,LW2GenServer,Busy,0
6876.000278,LWDevGenServer,Busy,0
6878.038635,CPPWorkSchedule,FailedBusy,1
6880.000278,LW1GenServer,Offshift,0
6880.000278,LW2GenServer,Offshift,0
6880.000278,LWDevGenServer,Offshift,0
6883.647853,CPPWorkSchedule,Busy,0
6884.000278,LW1GenServer,Busy,0
6884.000278,LW2GenServer,Busy,0
6884.000278,LWDevGenServer,Busy,0
6888.000278,LW1GenServer,Offshift,0
6888.000278,LW2GenServer,Offshift,0
6888.000278,LWDevGenServer,Offshift,0
6892.000278,LW1GenServer,Busy,0
6892.000278,LW2GenServer,Busy,0
6892.000278,LWDevGenServer,Busy,0
6896.000278,LW1GenServer,Offshift,0
6896.000278,LW2GenServer,Offshift,0
6896.000278,LWDevGenServer,Offshift,0
6900.000278,LW1GenServer,Busy,0
6900.000278,LW2GenServer,Busy,0
6900.000278,LWDevGenServer,Busy,0
6904.000278,LW1GenServer,Offshift,0
6904.000278,LW2GenServer,Offshift,0
6904.000278,LWDevGenServer,Offshift,0
6908.000278,LW1GenServer,Busy,0
6908.000278,LW2GenServer,Busy,0
6908.000278,LWDevGenServer,Busy,0
6912.000278,LW1GenServer,Offshift,0
6912.000278,LW2GenServer,Offshift,0
6912.000278,LWDevGenServer,Offshift,0
6915.318468,CPPWorkSchedule,FailedBusy,1
6916.000278,LW1GenServer,Busy,0
6916.000278,LW2GenServer,Busy,0
6916.000278,LWDevGenServer,Busy,0
6920.000278,LW1GenServer,Offshift,0
6920.000278,LW2GenServer,Offshift,0
6920.000278,LWDevGenServer,Offshift,0
6923.779958,CPPWorkSchedule,Busy,0
6924.000278,LW1GenServer,Busy,0
6924.000278,LW2GenServer,Busy,0
6924.000278,LWDevGenServer,Busy,0
6928.000278,LW1GenServer,Offshift,0
6928.000278,LW2GenServer,Offshift,0
6928.000278,LWDevGenServer,Offshift,0
6932.000278,LW1GenServer,Busy,0
6932.000278,LW2GenServer,Busy,0
6932.000278,LWDevGenServer,Busy,0
6936.000278,LW1GenServer,Offshift,0
6936.000278,LW2GenServer,Offshift,0
6936.000278,LWDevGenServer,Offshift,0
6940.000278,LW1GenServer,Busy,0
6940.000278,LW2GenServer,Busy,0
6940.000278,LWDevGenServer,Busy,0
6944.000278,LW1GenServer,Offshift,0
6944.000278,LW2GenServer,Offshift,0
6944.000278,LWDevGenServer,Offshift,0
6948.000278,LW1GenServer,Busy,0
6948.000278,LW2GenServer,Busy,0
6948.000278,LWDevGenServer,Busy,0
6952.000278,LW1GenServer,Offshift,0
6952.000278,LW2GenServer,Offshift,0
6952.000278,LWDevGenServer,Offshift,0
6956.000278,LW1GenServer,Busy,0
6956.000278,LW2GenServer,Busy,0
6956.000278,LWDevGenServer,Busy,0
6960.000278,LW1GenServer,Offshift,0
6960.000278,LW2GenServer,Offshift,0
6960.000278,LWDevGenServer,Offshift,0
6964.000278,LW1GenServer,Busy,0
6964.000278,LW2GenServer,Busy,0
6964.000278,LWDevGenServer,Busy,0
6968.000278,LW1GenServer,Offshift,0
6968.000278,LW2GenServer,Offshift,0
6968.000278,LWDevGenServer,Offshift,0
6969.745576,CPPWorkSchedule,FailedBusy,1
6972.000278,LW1GenServer,Busy,0
6972.000278,LW2GenServer,Busy,0
6972.000278,LWDevGenServer,Busy,0
6976.000278,LW1GenServer,Offshift,0
6976.000278,LW2GenServer,Offshift,0
6976.000278,LWDevGenServer,Offshift,0
6980.000278,LW1GenServer,Busy,0
6980.000278,LW2GenServer,Busy,0
6980.000278,LWDevGenServer,Busy,0
6981.514604,CPPWorkSchedule,Busy,0
6984.000278,LW1GenServer,Offshift,0
6984.000278,LW2GenServer,Offshift,0
6984.000278,LWDevGenServer,Offshift,0
6988.000278,LW1GenServer,Busy,0
6988.000278,LW2GenServer,Busy,0
6988.000278,LWDevGenServer,Busy,0
6992.000278,LW1GenServer,Offshift,0
6992.000278,LW2GenServer,Offshift,0
6992.000278,LWDevGenServer,Offshift,0
6996.000278,LW1GenServer,Busy,0
6996.000278,LW2GenServer,Busy,0
6996.000278,LWDevGenServer,Busy,0
7000.000278,LW1GenServer,Offshift,0
7000.000278,LW2GenServer,Offshift,0
7000.000278,LWDevGenServer,Offshift,0
7004.000278,LW1GenServer,Busy,0
7004.000278,LW2GenServer,Busy,0
7004.000278,LWDevGenServer,Busy,0
7008.000278,LW1GenServer,Offshift,0
7008.000278,LW2GenServer,Offshift,0
7008.000278,LWDevGenServer,Offshift,0
7012.000278,LW1GenServer,Busy,0
7012.000278,LW2GenServer,Busy,0
7012.000278,LWDevGenServer,Busy,0
7015.581077,CPPWorkSchedule,FailedBusy,1
7016.000278,LW1GenServer,Offshift,0
7016.000278,LW2GenServer,Offshift,0
7016.000278,LWDevGenServer,Offshift,0
7020.000278,LW1GenServer,Busy,0
7020.000278,LW2GenServer,Busy,0
7020.000278,LWDevGenServer,Busy,0
7024.000278,LW1GenServer,Offshift,0
7024.000278,LW2GenServer,Offshift,0
7024.000278,LWDevGenServer,Offshift,0
7025.816474,CPPWorkSchedule,Busy,0
7028.000278,LW1GenServer,Busy,0
7028.000278,LW2GenServer,Busy,0
7028.000278,LWDevGenServer,Busy,0
7032.000278,LW1GenServer,Offshift,0
7032.000278,LW2GenServer,Offshift,0
7032.000278,LWDevGenServer,Offshift,0
7036.000278,LW1GenServer,Busy,0
7036.000278,LW2GenServer,Busy,0
7036.000278,LWDevGenServer,Busy,0
7040.000278,LW1GenServer,Offshift,0
7040.000278,LW2GenServer,Offshift,0
7040.000278,LWDevGenServer,Offshift,0
7044.000278,LW1GenServer,Busy,0
7044.000278,LW2GenServer,Busy,0
7044.000278,LWDevGenServer,Busy,0
7048.000278,LW1GenServer,Offshift,0
7048.000278,LW2GenServer,Offshift,0
7048.000278,LWDevGenServer,Offshift,0
7052.000278,LW1GenServer,Busy,0
7052.000278,LW2GenServer,Busy,0
7052.000278,LWDevGenServer,Busy,0
7056.000278,LW1GenServer,Offshift,0
7056.000278,LW2GenServer,Offshift,0
7056.000278,LWDevGenServer,Offshift,0
7060.000278,LW1GenServer,Busy,0
7060.000278,LW2GenServer,Busy,0
7060.000278,LWDevGenServer,Busy,0
7064.000278,LW1GenServer,Offshift,0
7064.000278,LW2GenServer,Offshift,0
7064.000278,LWDevGenServer,Offshift,0
7068.000278,LW1GenServer,Busy,0
7068.000278,LW2GenServer,Busy,0
7068.000278,LWDevGenServer,Busy,0
7072.000278,LW1GenServer,Offshift,0
7072.000278,LW2GenServer,Offshift,0
7072.000278,LWDevGenServer,Offshift,0
7076.000278,LW1GenServer,Busy,0
7076.000278,LW2GenServer,Busy,0
7076.000278,LWDevGenServer,Busy,0
7080.000278,LW1GenServer,Offshift,0
7080.000278,LW2GenServer,Offshift,0
7080.000278,LWDevGenServer,Offshift,0
7084.000278,LW1GenServer,Busy,0
7084.000278,LW2GenServer,Busy,0
7084.000278,LWDevGenServer,Busy,0
7088.000278,LW1GenServer,Offshift,0
7088.000278,LW2GenServer,Offshift,0
7088.000278,LWDevGenServer,Offshift,0
7092.000278,LW1GenServer,Busy,0
7092.000278,LW2GenServer,Busy,0
7092.000278,LWDevGenServer,Busy,0
7096.000278,LW1GenServer,Offshift,0
7096.000278,LW2GenServer,Offshift,0
7096.000278,LWDevGenServer,Offshift,0
7100.000278,LW1GenServer,Busy,0
7100.000278,LW2GenServer,Busy,0
7100.000278,LWDevGenServer,Busy,0
7104.000278,LW1GenServer,Offshift,0
7104.000278,LW2GenServer,Offshift,0
7104.000278,LWDevGenServer,Offshift,0
7108.000278,LW1GenServer,Busy,0
7108.000278,LW2GenServer,Busy,0
7108.000278,LWDevGenServer,Busy,0
7112.000278,LW1GenServer,Offshift,0
7112.000278,LW2GenServer,Offshift,0
7112.000278,LWDevGenServer,Offshift,0
7114.919697,CPPWorkSchedule,FailedBusy,1
7116.000278,LW1GenServer,Busy,0
7116.000278,LW2GenServer,Busy,0
7116.000278,LWDevGenServer,Busy,0
7120.000278,LW1GenServer,Offshift,0
7120.000278,LW2GenServer,Offshift,0
7120.000278,LWDevGenServer,Offshift,0
7120.077902,CPPWorkSchedule,Busy,0
7124.000278,LW1GenServer,Busy,0
7124.000278,LW2GenServer,Busy,0
7124.000278,LWDevGenServer,Busy,0
7128.000278,LW1GenServer,Offshift,0
7128.000278,LW2GenServer,Offshift,0
7128.000278,LWDevGenServer,Offshift,0
7132.000278,LW1GenServer,Busy,0
7132.000278,LW2GenServer,Busy,0
7132.000278,LWDevGenServer,Busy,0
7136.000278,LW1GenServer,Offshift,0
7136.000278,LW2GenServer,Offshift,0
7136.000278,LWDevGenServer,Offshift,0
7140.000278,LW1GenServer,Busy,0
7140.000278,LW2GenServer,Busy,0
7140.000278,LWDevGenServer,Busy,0
7144.000278,LW1GenServer,Offshift,0
7144.000278,LW2GenServer,Offshift,0
7144.000278,LWDevGenServer,Offshift,0
7148.000278,LW1GenServer,Busy,0
7148.000278,LW2GenServer,Busy,0
7148.000278,LWDevGenServer,Busy,0
7148.599525,TrainLoadStation,Failed,0
7149.595195,TrainLoadStation,Busy,0
7152.000278,LW1GenServer,Offshift,0
7152.000278,LW2GenServer,Offshift,0
7152.000278,LWDevGenServer,Offshift,0
7156.000278,LW1GenServer,Busy,0
7156.000278,LW2GenServer,Busy,0
7156.000278,LWDevGenServer,Busy,0
7160.000278,LW1GenServer,Offshift,0
7160.000278,LW2GenServer,Offshift,0
7160.000278,LWDevGenServer,Offshift,0
7164.000278,LW1GenServer,Busy,0
7164.000278,LW2GenServer,Busy,0
7164.000278,LWDevGenServer,Busy,0
7168.000278,LW1GenServer,Offshift,0
7168.000278,LW2GenServer,Offshift,0
7168.000278,LWDevGenServer,Offshift,0
7172.000278,LW1GenServer,Busy,0
7172.000278,LW2GenServer,Busy,0
7172.000278,LWDevGenServer,Busy,0
7176.000278,LW1GenServer,Offshift,0
7176.000278,LW2GenServer,Offshift,0
7176.000278,LWDevGenServer,Offshift,0
7180.000278,LW1GenServer,Busy,0
7180.000278,LW2GenServer,Busy,0
7180.000278,LWDevGenServer,Busy,0
7184.000278,LW1GenServer,Offshift,0
7184.000278,LW2GenServer,Offshift,0
7184.000278,LWDevGenServer,Offshift,0
7188.000278,LW1GenServer,Busy,0
7188.000278,LW2GenServer,Busy,0
7188.000278,LWDevGenServer,Busy,0
7192.000278,LW1GenServer,Offshift,0
7192.000278,LW2GenServer,Offshift,0
7192.000278,LWDevGenServer,Offshift,0
7196.000278,LW1GenServer,Busy,0
7196.000278,LW2GenServer,Busy,0
7196.000278,LWDevGenServer,Busy,0
7200.000278,LW1GenServer,Offshift,0
7200.000278,LW2GenServer,Offshift,0
7200.000278,LWDevGenServer,Offshift,0
7204.000278,LW1GenServer,Busy,0
7204.000278,LW2GenServer,Busy,0
7204.000278,LWDevGenServer,Busy,0
7208.000278,LW1GenServer,Offshift,0
7208.000278,LW2GenServer,Offshift,0
7208.000278,LWDevGenServer,Offshift,0
7212.000278,LW1GenServer,Busy,0
7212.000278,LW2GenServer,Busy,0
7212.000278,LWDevGenServer,Busy,0
7216.000278,LW1GenServer,Offshift,0
7216.000278,LW2GenServer,Offshift,0
7216.000278,LWDevGenServer,Offshift,0
7220.000278,LW1GenServer,Busy,0
7220.000278,LW2GenServer,Busy,0
7220.000278,LWDevGenServer,Busy,0
7224.000278,LW1GenServer,Offshift,0
7224.000278,LW2GenServer,Offshift,0
7224.000278,LWDevGenServer,Offshift,0
7228.000278,LW1GenServer,Busy,0
7228.000278,LW2GenServer,Busy,0
7228.000278,LWDevGenServer,Busy,0
7232.000278,LW1GenServer,Offshift,0
7232.000278,LW2GenServer,Offshift,0
7232.000278,LWDevGenServer,Offshift,0
7235.838085,TrainLoadStation,Failed,0
7236.000278,LW1GenServer,Busy,0
7236.000278,LW2GenServer,Busy,0
7236.000278,LWDevGenServer,Busy,0
7236.970614,TrainLoadStation,Busy,0
7240.000278,LW1GenServer,Offshift,0
7240.000278,LW2GenServer,Offshift,0
7240.000278,LWDevGenServer,Offshift,0
7244.000278,LW1GenServer,Busy,0
7244.000278,LW2GenServer,Busy,0
7244.000278,LWDevGenServer,Busy,0
7248.000278,LW1GenServer,Offshift,0
7248.000278,LW2GenServer,Offshift,0
7248.000278,LWDevGenServer,Offshift,0
7252.000278,LW1GenServer,Busy,0
7252.000278,LW2GenServer,Busy,0
7252.000278,LWDevGenServer,Busy,0
7256.000278,LW1GenServer,Offshift,0
7256.000278,LW2GenServer,Offshift,0
7256.000278,LWDevGenServer,Offshift,0
7260.000278,LW1GenServer,Busy,0
7260.000278,LW2GenServer,Busy,0
7260.000278,LWDevGenServer,Busy,0
7264.000278,LW1GenServer,Offshift,0
7264.000278,LW2GenServer,Offshift,0
7264.000278,LWDevGenServer,Offshift,0
7268.000278,LW1GenServer,Busy,0
7268.000278,LW2GenServer,Busy,0
7268.000278,LWDevGenServer,Busy,0
7272.000278,LW1GenServer,Offshift,0
7272.000278,LW2GenServer,Offshift,0
7272.000278,LWDevGenServer,Offshift,0
7276.000278,LW1GenServer,Busy,0
7276.000278,LW2GenServer,Busy,0
7276.000278,LWDevGenServer,Busy,0
7280.000278,LW1GenServer,Offshift,0
7280.000278,LW2GenServer,Offshift,0
7280.000278,LWDevGenServer,Offshift,0
7284.000278,LW1GenServer,Busy,0
7284.000278,LW2GenServer,Busy,0
7284.000278,LWDevGenServer,Busy,0
7286.074408,TrainLoadStation,Failed,0
7286.948185,TrainLoadStation,Busy,0
7288.000278,LW1GenServer,Offshift,0
7288.000278,LW2GenServer,Offshift,0
7288.000278,LWDevGenServer,Offshift,0
7292.000278,LW1GenServer,Busy,0
7292.000278,LW2GenServer,Busy,0
7292.000278,LWDevGenServer,Busy,0
7296.000278,LW1GenServer,Offshift,0
7296.000278,LW2GenServer,Offshift,0
7296.000278,LWDevGenServer,Offshift,0
7300.000278,LW1GenServer,Busy,0
7300.000278,LW2GenServer,Busy,0
7300.000278,LWDevGenServer,Busy,0
7304.000278,LW1GenServer,Offshift,0
7304.000278,LW2GenServer,Offshift,0
7304.000278,LWDevGenServer,Offshift,0
7308.000278,LW1GenServer,Busy,0
7308.000278,LW2GenServer,Busy,0
7308.000278,LWDevGenServer,Busy,0
7312.000278,LW1GenServer,Offshift,0
7312.000278,LW2GenServer,Offshift,0
7312.000278,LWDevGenServer,Offshift,0
7316.000278,LW1GenServer,Busy,0
7316.000278,LW2GenServer,Busy,0
7316.000278,LWDevGenServer,Busy,0
7320.000278,LW1GenServer,Offshift,0
7320.000278,LW2GenServer,Offshift,0
7320.000278,LWDevGenServer,Offshift,0
7324.000278,LW1GenServer,Busy,0
7324.000278,LW2GenServer,Busy,0
7324.000278,LWDevGenServer,Busy,0
7328.000278,LW1GenServer,Offshift,0
7328.000278,LW2GenServer,Offshift,0
7328.000278,LWDevGenServer,Offshift,0
7332.000278,LW1GenServer,Busy,0
7332.000278,LW2GenServer,Busy,0
7332.000278,LWDevGenServer,Busy,0
7336.000278,LW1GenServer,Offshift,0
7336.000278,LW2GenServer,Offshift,0
7336.000278,LWDevGenServer,Offshift,0
7340.000278,LW1GenServer,Busy,0
7340.000278,LW2GenServer,Busy,0
7340.000278,LWDevGenServer,Busy,0
7344.000278,LW1GenServer,Offshift,0
7344.000278,LW2GenServer,Offshift,0
7344.000278,LWDevGenServer,Offshift,0
7348.000278,LW1GenServer,Busy,0
7348.000278,LW2GenServer,Busy,0
7348.000278,LWDevGenServer,Busy,0
7352.000278,LW1GenServer,Offshift,0
7352.000278,LW2GenServer,Offshift,0
7352.000278,LWDevGenServer,Offshift,0
7356.000278,LW1GenServer,Busy,0
7356.000278,LW2GenServer,Busy,0
7356.000278,LWDevGenServer,Busy,0
7360.000278,LW1GenServer,Offshift,0
7360.000278,LW2GenServer,Offshift,0
7360.000278,LWDevGenServer,Offshift,0
7364.000278,LW1GenServer,Busy,0
7364.000278,LW2GenServer,Busy,0
7364.000278,LWDevGenServer,Busy,0
7368.000278,LW1GenServer,Offshift,0
7368.000278,LW2GenServer,Offshift,0
7368.000278,LWDevGenServer,Offshift,0
7372.000278,LW1GenServer,Busy,0
7372.000278,LW2GenServer,Busy,0
7372.000278,LWDevGenServer,Busy,0
7376.000278,LW1GenServer,Offshift,0
7376.000278,LW2GenServer,Offshift,0
7376.000278,LWDevGenServer,Offshift,0
7380.000278,LW1GenServer,Busy,0
7380.000278,LW2GenServer,Busy,0
7380.000278,LWDevGenServer,Busy,0
7384.000278,LW1GenServer,Offshift,0
7384.000278,LW2GenServer,Offshift,0
7384.000278,LWDevGenServer,Offshift,0
7388.000278,LW1GenServer,Busy,0
7388.000278,LW2GenServer,Busy,0
7388.000278,LWDevGenServer,Busy,0
7392.000278,LW1GenServer,Offshift,0
7392.000278,LW2GenServer,Offshift,0
7392.000278,LWDevGenServer,Offshift,0
7396.000278,LW1GenServer,Busy,0
7396.000278,LW2GenServer,Busy,0
